Wall time,Step,Value
1756301980.0414648,112602,-133.69332885742188
1756301980.9684737,113917,-195.24000549316406
1756301981.200687,114216,-174.73333740234375
1756301981.5791836,114773,-161.9600067138672
1756301982.2044673,115664,-188.6133270263672
1756301982.4819307,115967,-182.14666748046875
1756301983.1555233,116761,-184.9566650390625
1756301984.107975,117649,-160.9566650390625
1756301984.6635168,118356,-155.2066650390625
1756301985.160374,118939,-161.39999389648438
1756301985.70534,119563,-138.1999969482422
1756301986.2860055,120280,-151.19000244140625
1756301986.8755903,120968,-162.6699981689453
1756301987.368567,121596,-160.0933380126953
1756301987.5578341,121897,-135.57666015625
1756301988.2091036,122914,-184.13333129882812
1756301988.5249128,123329,-176.2899932861328
1756301988.7590375,123653,-144.26666259765625
1756301989.0935044,124125,-27.3799991607666
1756301989.7839425,124885,-42.16666793823242
1756301991.393743,125640,-49.90666580200195
1756301992.069234,126349,-65.48332977294922
1756301992.5806222,126971,-66.7933349609375
1756301993.3618596,127893,-72.08000183105469
1756301993.9303272,128533,-58.25666809082031
1756301994.474789,129275,-71.99333190917969
1756301995.4943552,130644,-72.77666473388672
1756301995.8146932,131023,-72.99333190917969
1756301996.2138793,131482,-69.62333679199219
1756301996.73387,132069,-55.96666717529297
1756301997.4630082,132561,-60.33333206176758
1756301997.8597534,133108,-52.209999084472656
1756301998.0146618,133311,-12.833333015441895
1756301998.4550161,133848,-9.010000228881836
1756301999.6072574,135293,-58.90999984741211
1756302000.1533313,135878,-53.03666687011719
1756302000.9462018,136492,-48.02000045776367
1756302001.429884,137063,-37.496665954589844
1756302002.0047286,137521,-20.56999969482422
1756302003.607618,138134,-39.09333419799805
1756302004.4378965,138678,-11.1899995803833
1756302006.2218347,140415,-88.88666534423828
1756302006.7275808,140771,-86.96666717529297
1756302008.529761,142208,-152.8300018310547
1756302012.1390715,144533,-249.13333129882812
1756302013.8835993,145344,-258.22332763671875
1756302015.3817518,146212,-268.7833251953125
1756302015.8192582,146585,-252.39332580566406
1756302016.6633449,147319,-238.7566680908203
1756302017.2364917,147787,-227.77667236328125
1756302018.6044376,148896,-245.4600067138672
1756302019.0701578,149232,-179.5066680908203
1756302020.014034,149958,-197.85000610351562
1756302020.7756906,150443,-197.22666931152344
1756302021.2991374,150806,-187.92666625976562
1756302021.859493,151253,-185.49667358398438
1756302022.7098806,151992,-189.11000061035156
1756302023.9420311,152889,-218.72332763671875
1756302024.8340735,153422,-216.97000122070312
1756302029.1209922,156354,-312.24334716796875
1756302030.4320207,157348,-337.8699951171875
1756302031.3872855,157967,-338.92333984375
1756302032.2000287,158684,-346.52667236328125
1756302032.9761086,159289,-359.7066650390625
1756302033.5934522,159752,-352.45001220703125
1756302034.1928623,160266,-346.3766784667969
1756302034.7755852,160731,-275.57666015625
1756302035.2091007,161172,-280.4566650390625
1756302036.6707363,162426,-251.70333862304688
1756302037.9598572,163223,-160.4199981689453
1756302038.9638598,164128,-170.22000122070312
1756302039.1386185,164344,-133.55667114257812
1756302040.4994564,165959,-213.42999267578125
1756302041.0629976,166637,-208.52333068847656
1756302041.9702454,167822,-244.06333923339844
1756302043.7873852,169874,-302.60333251953125
1756302044.5402062,170817,-326.5433349609375
1756302045.1127427,171569,-327.0666809082031
1756302045.5662858,172133,-330.9100036621094
1756302046.0284336,172665,-335.2466735839844
1756302047.1496167,173988,-383.7066650390625
1756302047.4289412,174348,-368.0366516113281
1756302048.0136244,175095,-367.2099914550781
1756302048.5547235,175759,-373.2066650390625
1756302049.56012,176781,-254.75332641601562
1756302050.0627015,177359,-228.5433349609375
1756302051.5171952,179181,-303.7300109863281
1756302051.941505,179676,-294.99334716796875
1756302053.1352417,181042,-335.90667724609375
1756302053.739472,181768,-345.6833190917969
1756302054.146394,182275,-348.2733459472656
1756302054.494175,182704,-345.8333435058594
1756302055.0590053,183373,-355.7266540527344
1756302056.3141747,184783,-367.6233215332031
1756302057.340631,186081,-402.3166809082031
1756302057.9586153,186832,-387.02667236328125
1756302058.2749646,187174,-389.9700012207031
1756302058.5568054,187510,-308.6333312988281
1756302058.9594738,187984,-294.39666748046875
1756302060.2875082,189724,-329.760009765625
1756302061.994066,191794,-330.9100036621094
1756302063.1144507,192844,-348.836669921875
1756302064.418602,193882,-367.4033203125
1756302066.7981114,196003,-461.3933410644531
1756302068.269689,197348,-511.336669921875
1756302069.147584,198370,-491.6966552734375
1756302069.7259424,199077,-510.5666809082031
1756302070.166267,199558,-491.30999755859375
1756302070.9230006,200290,-490.86334228515625
1756302072.5383413,201169,-474.82666015625
1756302072.7903037,201479,-456.9166564941406
1756302073.5134284,202179,-383.7066650390625
1756302074.0111406,202695,-384.3800048828125
1756302074.2009428,202899,-324.92999267578125
1756302074.4558132,203182,-300.64666748046875
1756302074.9145184,203736,-298.2466735839844
1756302075.0924494,203968,-281.2066650390625
1756302075.3818564,204380,-268.836669921875
1756302075.8583066,205077,-230.61000061035156
1756302076.4428117,205854,-193.8699951171875
1756302076.7370832,206212,-171.99000549316406
1756302077.3158221,206831,-181.98666381835938
1756302077.9558005,207711,-211.0366668701172
1756302078.3870347,208346,-221.93333435058594
1756302078.5230732,208555,-136.23666381835938
1756302078.7356677,208874,-35.79999923706055
1756302079.1099422,209481,-7.933333396911621
1756302079.58607,210224,14.673333168029785
1756302080.032432,210835,102.63333129882812
1756302080.697204,211770,137.5
1756302081.0407925,212189,166.92666625976562
1756302081.2322316,212437,190.8633270263672
1756302081.7296023,213173,182.4566650390625
1756302083.3326075,214846,132.6666717529297
1756302083.6493564,215073,159.05999755859375
1756302084.601164,215971,121.92666625976562
1756302085.333309,216659,123.26000213623047
1756302085.636942,217081,131.52999877929688
1756302085.9966538,217532,125.04666900634766
1756302086.1812549,217740,132.0066680908203
1756302086.7283065,218413,123.5999984741211
1756302087.3200853,218965,112.47000122070312
1756302089.0476582,219921,84.05333709716797
1756302089.4324367,220313,100.83333587646484
1756302089.9157963,220750,125.5433349609375
1756302090.2051535,221039,130.77333068847656
1756302090.519973,221409,141.60333251953125
1756302090.8475807,221816,167.13333129882812
1756302091.736981,222951,137.3633270263672
1756302092.0551286,223395,125.3133316040039
1756302092.3191047,223693,128.56666564941406
1756302093.0216656,224494,119.69666290283203
1756302094.4024384,226152,66.48999786376953
1756302094.6690521,226495,84.63666534423828
1756302094.9994097,226905,108.69666290283203
1756302095.2679005,227157,114.91999816894531
1756302096.5864081,227975,88.32333374023438
1756302098.1013124,229558,42.03666687011719
1756302098.607378,230157,99.65666961669922
1756302099.2308044,230667,93.40333557128906
1756302099.8234851,231097,123.65333557128906
1756302100.3367543,231542,138.81333923339844
1756302100.8433459,232127,129.03334045410156
1756302101.658851,233040,109.22666931152344
1756302103.461648,233922,76.42666625976562
1756302104.1150718,234631,81.48999786376953
1756302104.6664855,235276,72.18333435058594
1756302104.9580092,235643,102.30999755859375
1756302105.5669677,236407,83.72333526611328
1756302105.9366305,236879,75.69666290283203
1756302106.8350961,237228,75.13666534423828
1756302108.377902,238055,49.086666107177734
1756302109.3955922,238703,41.233333587646484
1756302110.1841075,239294,74.91666412353516
1756302111.6939719,240711,27.483333587646484
1756302112.8930473,241961,-33.67333221435547
1756302113.4981608,242467,-21.746665954589844
1756302115.9754593,244188,-23.176666259765625
1756302116.442984,244645,-34.65666580200195
1756302117.051712,245195,-38.70000076293945
1756302117.3797755,245479,-38.99333190917969
1756302118.2211475,246285,-33.17333221435547
1756302118.702246,246883,19.19333267211914
1756302119.0918121,247334,27.453332901000977
1756302119.8508465,248226,2.986666679382324
1756302120.7282584,249132,-21.10333251953125
1756302120.90819,249344,-15.033333778381348
1756302121.333302,249810,-11.706666946411133
1756302121.946393,250444,1.1766667366027832
1756302122.5179148,251134,8.113333702087402
1756302123.4247587,251997,-0.35999998450279236
1756302123.7688234,252415,12.626667022705078
1756302125.6954281,254942,-110.16999816894531
1756302127.2561555,256679,-161.43666076660156
1756302128.0616412,257779,-187.94000244140625
1756302128.4635146,258258,-193.98666381835938
1756302129.502357,259301,-204.5399932861328
1756302129.9833794,259717,-196.8800048828125
1756302130.4164357,260136,-190.69332885742188
1756302130.7516036,260596,-141.72000122070312
1756302130.9238708,260834,-77.86000061035156
1756302131.3024654,261248,-70.57666778564453
1756302132.4784596,262595,-50.98666763305664
1756302132.7230701,262900,-42.46666717529297
1756302133.4927366,263695,-54.13999938964844
1756302133.7292335,264036,-52.25
1756302135.5153966,266161,-131.4499969482422
1756302135.748249,266421,-114.37000274658203
1756302136.3761144,267097,-125.22333526611328
1756302136.7337084,267478,-96.0433349609375
1756302137.273468,268206,-89.69000244140625
1756302137.524183,268484,-90.1066665649414
1756302137.935587,269023,-91.84333038330078
1756302138.692878,269873,-107.36333465576172
1756302139.2397537,270381,-90.9433364868164
1756302139.815354,270932,-69.12333679199219
1756302140.0329812,271196,-65.72000122070312
1756302141.9948077,273872,-71.836669921875
1756302142.458364,274416,-4.5
1756302143.5071328,275818,-24.816667556762695
1756302143.6650867,276034,-14.260000228881836
1756302144.0165458,276544,21.883333206176758
1756302144.2559395,276846,26.623332977294922
1756302144.447073,277088,40.686668395996094
1756302144.7390227,277498,44.58000183105469
1756302145.0518894,277853,43.380001068115234
1756302145.1803968,278023,52.34333419799805
1756302145.829368,278769,90.27999877929688
1756302146.268891,279239,87.81666564941406
1756302146.7603052,279833,101.70333099365234
1756302147.4305258,280652,76.8933334350586
1756302147.6154268,280906,176.4166717529297
1756302148.1307774,281512,155.93333435058594
1756302148.6670713,282155,153.0433349609375
1756302149.1023896,282637,147.6233367919922
1756302149.6265116,283338,152.10667419433594
1756302150.4253654,284438,114.93000030517578
1756302150.710347,284858,122.51000213623047
1756302151.168303,285447,138.1233367919922
1756302151.680757,285995,134.1233367919922
1756302152.1112523,286475,128.80999755859375
1756302152.6608584,287135,113.70333099365234
1756302153.1070712,287699,241.08999633789062
1756302153.519103,288238,239.2433319091797
1756302154.3105838,289274,261.3466796875
1756302155.2102797,290255,229.61666870117188
1756302155.6208606,290665,227.44667053222656
1756302156.136934,291188,223.0366668701172
1756302156.5048647,291662,211.5433349609375
1756302156.7606063,291980,225.9933319091797
1756302157.212112,292599,216.90333557128906
1756302157.4998198,292910,213.77000427246094
1756302157.8645906,293338,230.70333862304688
1756302158.1786118,293720,238.7066650390625
1756302158.9093752,294632,216.19667053222656
1756302159.3111491,295173,232.15333557128906
1756302159.8124444,295834,219.3433380126953
1756302160.101185,296250,231.49667358398438
1756302160.3539772,296576,253.49667358398438
1756302160.7395942,296999,255.10667419433594
1756302160.9459403,297241,278.5833435058594
1756302161.27563,297619,314.7833251953125
1756302161.6118338,297954,320.00665283203125
1756302161.9717002,298406,328.9633483886719
1756302162.2515562,298787,331.34332275390625
1756302162.6178288,299279,330.0133361816406
1756302162.9500332,299716,340.4033203125
1756302163.495156,300419,329.2066650390625
1756302163.975788,300965,325.5966796875
1756302164.3861282,301456,352.02667236328125
1756302164.7441442,301836,377.6499938964844
1756302165.7055783,303074,332.9200134277344
1756302166.0781603,303503,334.6233215332031
1756302166.4643836,303994,330.6333312988281
1756302167.083881,304715,304.99334716796875
1756302167.2855368,304960,316.5133361816406
1756302167.6011682,305343,309.9100036621094
1756302168.2680302,306111,288.1333312988281
1756302169.0544348,307237,244.19332885742188
1756302169.4316092,307751,266.51666259765625
1756302169.6166444,307951,276.85333251953125
1756302170.618782,308832,264.836669921875
1756302171.4930198,309475,252.08999633789062
1756302172.4349449,310298,223.6666717529297
1756302172.6535985,310502,232.50332641601562
1756302173.1632943,310906,222.8433380126953
1756302174.3794003,312026,187.22000122070312
1756302175.3857079,312601,178.836669921875
1756302176.2994602,313272,169.2100067138672
1756302176.6325884,313544,181.29666137695312
1756302177.2124228,314126,181.40333557128906
1756302177.7100835,314577,185.0500030517578
1756302177.9105105,314834,197.51666259765625
1756302178.1352324,315103,212.02667236328125
1756302178.6955857,315798,208.61666870117188
1756302179.047082,316285,201.39332580566406
1756302179.3470335,316657,249.4166717529297
1756302180.0027986,317355,236.01333618164062
1756302180.3974957,317753,241.77333068847656
1756302181.0703712,318430,243.44332885742188
1756302181.277091,318706,242.44000244140625
1756302181.4223757,318887,253.9199981689453
1756302181.6744237,319235,277.5199890136719
1756302185.9868267,324100,74.99666595458984
1756302186.9540703,325203,40.87333297729492
1756302187.5334451,325862,18.803333282470703
1756302187.9370227,326291,44.4900016784668
1756302188.5583324,327029,42.62333297729492
1756302188.857838,327427,62.26333236694336
1756302189.1532512,327750,67.17333221435547
1756302189.4646883,328106,71.54666900634766
1756302189.7887585,328434,107.51667022705078
1756302191.032377,329176,99.9366683959961
1756302192.2434235,330502,65.19666290283203
1756302193.586484,331997,2.986666679382324
1756302193.950222,332470,7.866666793823242
1756302194.5898278,333356,-21.093334197998047
1756302195.2205799,334095,-39.61666488647461
1756302196.4332185,335179,-71.87666320800781
1756302196.834943,335695,-61.52333450317383
1756302197.5097814,336719,-85.31999969482422
1756302198.0681853,337580,-112.40333557128906
1756302198.499462,338002,-102.83999633789062
1756302199.5325398,338937,-128.13333129882812
1756302200.086683,339480,-118.8133316040039
1756302200.6269648,340181,-134.25999450683594
1756302201.0597587,340688,-151.7133331298828
1756302201.7968857,341505,-173.57333374023438
1756302202.5380566,342154,53.00666809082031
1756302203.3743708,343172,62.3466682434082
1756302203.7073176,343665,72.65333557128906
1756302204.7674382,345094,13.739999771118164
1756302205.1623561,345443,30.933332443237305
1756302205.5580535,345824,33.106666564941406
1756302206.290577,346433,13.649999618530273
1756302206.8034022,346868,4.710000038146973
1756302208.5218523,348238,-44.5
1756302209.0827167,348688,-34.71666717529297
1756302210.212012,349528,-5.823333263397217
1756302210.788588,350112,32.47999954223633
1756302211.1548765,350497,37.516666412353516
1756302211.5968916,350967,67.93000030517578
1756302212.088778,351460,82.39666748046875
1756302213.0388398,351917,109.38999938964844
1756302213.6444318,352350,107.30999755859375
1756302214.2449207,353037,121.78666687011719
1756302214.9123158,353653,137.51666259765625
1756302215.3498037,354237,134.05332946777344
1756302215.6381073,354629,163.94667053222656
1756302215.8742075,354933,170.4633331298828
1756302216.1311398,355273,183.24667358398438
1756302216.3148866,355532,199.13999938964844
1756302216.6348147,355962,217.24000549316406
1756302216.850617,356260,235.7433319091797
1756302217.5258977,357170,244.52667236328125
1756302217.6810308,357372,256.3033447265625
1756302217.9590816,357712,315.2866516113281
1756302218.8096023,358838,284.2466735839844
1756302219.3366387,359616,270.6499938964844
1756302219.6729705,360092,279.17333984375
1756302220.0303755,360611,285.82000732421875
1756302220.517458,361150,330.2799987792969
1756302220.878315,361567,332.8233337402344
1756302221.2588406,361941,355.489990234375
1756302221.539613,362230,372.92999267578125
1756302221.8231988,362585,370.0400085449219
1756302222.0949266,362928,370.5733337402344
1756302222.57568,363373,377.1099853515625
1756302223.0048492,363852,374.760009765625
1756302223.319382,364171,379.5733337402344
1756302224.1913228,364962,382.7733459472656
1756302224.9192367,365487,392.260009765625
1756302225.4388554,366006,396.4200134277344
1756302225.8125236,366506,389.4200134277344
1756302226.0258057,366782,389.5899963378906
1756302226.260433,367097,388.89666748046875
1756302226.5514426,367452,385.7166748046875
1756302226.857484,367828,389.67333984375
1756302227.3276272,368404,378.9866638183594
1756302227.6289644,368773,405.0666809082031
1756302228.1518676,369472,389.8399963378906
1756302228.5117729,369924,381.9533386230469
1756302229.0074735,370589,396.05999755859375
1756302229.2751765,370935,415.5233459472656
1756302229.8766918,371611,413.4566650390625
1756302230.1404665,371945,417.3566589355469
1756302230.414533,372284,421.9033203125
1756302230.916641,372904,420.4166564941406
1756302231.192582,373282,419.1866760253906
1756302231.473704,373657,419.0366516113281
1756302231.846685,374124,415.3233337402344
1756302232.1544116,374522,409.4366760253906
1756302232.2704122,374662,419.5333251953125
1756302232.4689908,374905,428.6233215332031
1756302232.7283406,375225,430.9466552734375
1756302232.9353652,375477,448.6099853515625
1756302233.1020205,375678,460.0733337402344
1756302233.537245,376171,466.010009765625
1756302233.8534813,376567,473.586669921875
1756302234.0692973,376853,477.74334716796875
1756302234.4637556,377376,480.5899963378906
1756302235.139644,378250,454.73333740234375
1756302235.3264964,378463,455.84332275390625
1756302235.4775517,378638,472.8999938964844
1756302235.6157322,378806,474.1666564941406
1756302235.8481627,379078,493.3166809082031
1756302236.023823,379283,512.1400146484375
1756302236.4224699,379729,526.183349609375
1756302236.621207,379952,530.8433227539062
1756302236.8655713,380264,539.4933471679688
1756302237.2453694,380794,535.433349609375
1756302237.5120108,381144,534.0333251953125
1756302237.8755932,381628,531.260009765625
1756302238.104402,381933,536.1400146484375
1756302238.4276977,382339,536.2566528320312
1756302238.7785172,382752,542.6300048828125
1756302239.0871794,383113,548.5966796875
1756302239.215526,383253,544.8866577148438
1756302239.818328,384003,529.4099731445312
1756302240.1251605,384380,524.8233032226562
1756302240.5739195,384987,516.6799926757812
1756302240.8353393,385337,510.6233215332031
1756302241.2575383,385867,501.5433349609375
1756302241.5764532,386264,503.7099914550781
1756302241.7470033,386452,505.5566711425781
1756302242.1321352,386899,502.4366760253906
1756302242.5567658,387413,524.02001953125
1756302242.8859048,387842,525.2566528320312
1756302243.0688927,388062,521.17333984375
1756302243.4331603,388527,507.99334716796875
1756302243.951433,389239,480.89666748046875
1756302244.3303087,389670,471.89666748046875
1756302244.6450264,390025,477.4700012207031
1756302245.155211,390519,468.2200012207031
1756302245.4619105,390934,460.29998779296875
1756302245.6863546,391227,461.586669921875
1756302245.8885202,391504,470.3166809082031
1756302246.110733,391787,481.5899963378906
1756302246.3895402,392125,477.11334228515625
1756302246.6719692,392508,476.3800048828125
1756302247.035452,392977,479.38665771484375
1756302247.3053386,393289,477.4566650390625
1756302247.5142024,393565,479.5966796875
1756302247.786762,393890,494.30999755859375
1756302248.274722,394498,485.98333740234375
1756302248.4457576,394722,499.9866638183594
1756302248.9052365,395329,492.9466552734375
1756302249.1471267,395648,505.3166809082031
1756302249.2791545,395807,507.07666015625
1756302249.52425,396145,499.9633483886719
1756302249.7421749,396449,506.3999938964844
1756302250.030855,396791,511.85333251953125
1756302250.4694393,397320,502.8466796875
1756302250.8143058,397731,499.1433410644531
1756302251.2056425,398197,505.3800048828125
1756302251.506552,398593,525.3033447265625
1756302251.7277553,398889,524.5166625976562
1756302252.0097127,399282,523.2666625976562
1756302252.4360983,399867,519.9199829101562
1756302252.711715,400215,524.7266845703125
1756302253.1158051,400712,517.67333984375
1756302253.3912218,401043,508.6933288574219
1756302253.7979567,401521,504.52667236328125
1756302254.599046,402525,466.6099853515625
1756302254.92294,402965,465.1199951171875
1756302255.519973,403776,450.1700134277344
1756302255.7435844,404044,455.57000732421875
1756302256.0461323,404392,446.0966796875
1756302256.4575572,404809,443.9766540527344
1756302256.9886715,405308,452.8566589355469
1756302257.44415,405904,436.1966552734375
1756302257.7189226,406248,442.7799987792969
1756302257.8612807,406435,440.9566650390625
1756302258.111015,406781,436.0799865722656
1756302258.3385553,407079,440.1866760253906
1756302258.7125769,407522,432.0
1756302259.0944533,407957,429.4566650390625
1756302259.5072923,408368,435.8900146484375
1756302259.861467,408727,434.32666015625
1756302260.3249567,409289,423.6966552734375
1756302260.6814706,409756,421.80999755859375
1756302261.0766,410257,413.6833190917969
1756302261.3394518,410590,412.6933288574219
1756302261.6402807,410950,419.42999267578125
1756302262.0048668,411391,416.5433349609375
1756302262.3043237,411714,426.7799987792969
1756302262.6104226,412074,431.15667724609375
1756302263.081942,412633,424.9566650390625
1756302263.3942678,413054,466.54998779296875
1756302263.545233,413267,471.2866516113281
1756302263.729765,413505,488.2466735839844
1756302264.0564196,413967,480.1833190917969
1756302264.3217418,414305,478.586669921875
1756302264.8657308,414969,465.9033203125
1756302265.4202728,415657,455.9766540527344
1756302265.6353035,415912,462.1666564941406
1756302266.0356658,416414,458.6166687011719
1756302266.4742548,417009,440.0733337402344
1756302266.902169,417593,436.1766662597656
1756302267.1227176,417879,435.04998779296875
1756302267.2826312,418066,440.4666748046875
1756302267.6389234,418492,443.6866760253906
1756302268.0284421,418943,445.92999267578125
1756302268.664543,419637,430.7733459472656
1756302268.9128995,419952,445.0833435058594
1756302269.3279834,420511,444.26666259765625
1756302269.7778556,421139,443.8299865722656
1756302269.9714997,421371,448.0233459472656
1756302270.1313615,421589,455.3466796875
1756302270.5355856,422103,457.8133239746094
1756302270.858358,422470,450.4666748046875
1756302271.0740547,422748,452.239990234375
1756302271.544124,423364,455.336669921875
1756302272.1754763,424201,431.1666564941406
1756302272.3490376,424430,437.42333984375
