Wall time,Step,Value
1756735169.422246,400439,324.6199951171875
1756735169.571283,400606,395.6766662597656
1756735169.897656,401010,396.3766784667969
1756735170.0225296,401156,410.6333312988281
1756735170.323675,401536,423.1333312988281
1756735170.4600065,401688,419.2833251953125
1756735170.7619123,402015,419.1099853515625
1756735171.3079145,402742,403.88665771484375
1756735171.4616804,402901,414.99334716796875
1756735171.938232,403475,415.04998779296875
1756735172.2974231,403871,426.9633483886719
1756735172.5266187,404087,434.9800109863281
1756735173.2418535,404270,435.5299987792969
1756735174.2379913,404851,416.2466735839844
1756735174.9033592,405367,433.3333435058594
1756735175.1087403,405500,435.2266540527344
1756735175.558107,405764,454.50665283203125
1756735176.016778,406188,454.8833312988281
1756735176.276095,406407,463.4200134277344
1756735176.5240219,406628,457.2633361816406
1756735176.946843,407022,455.2466735839844
1756735177.3760016,407455,446.0199890136719
1756735177.9977582,408079,475.75665283203125
1756735178.584437,408508,513.4266967773438
1756735178.9455607,408843,528.4633178710938
1756735179.202227,409062,570.306640625
1756735179.5381699,409397,561.8333129882812
1756735179.8844936,409645,564.5800170898438
1756735180.4049852,410031,551.260009765625
1756735180.6390033,410269,557.3033447265625
1756735180.8956735,410583,555.1366577148438
1756735180.9749565,410673,563.2533569335938
1756735181.2214656,410965,584.306640625
1756735181.535676,411390,582.913330078125
1756735181.6298032,411515,596.933349609375
1756735181.791456,411746,608.3400268554688
1756735182.0247476,412002,608.82666015625
1756735182.504322,412329,609.5599975585938
1756735182.8271544,412605,621.2033081054688
1756735183.0344787,412756,629.4866943359375
1756735183.317351,412987,628.7066650390625
1756735183.7698455,413317,629.5266723632812
1756735184.262019,413710,636.7666625976562
1756735184.6960845,414112,629.8033447265625
1756735184.9962506,414313,635.2966918945312
1756735185.1458309,414491,647.893310546875
1756735185.303764,414701,656.0800170898438
1756735185.8105924,415210,661.7999877929688
1756735186.2127094,415573,665.3200073242188
1756735186.441454,415808,670.4866943359375
1756735186.6667502,416031,666.3633422851562
1756735187.02732,416426,662.683349609375
1756735187.2292197,416702,665.8599853515625
1756735187.425903,416963,677.3800048828125
1756735187.5834224,417176,678.816650390625
1756735187.7421198,417397,681.0933227539062
1756735187.880903,417567,678.2466430664062
1756735188.0122433,417745,679.606689453125
1756735188.2713504,418130,677.9733276367188
1756735188.4151583,418318,678.9366455078125
1756735189.0542536,419026,661.356689453125
1756735189.3313432,419341,654.3200073242188
1756735189.4680023,419507,653.3599853515625
1756735189.6687865,419725,659.1199951171875
1756735189.8662634,419951,659.8433227539062
1756735190.0391932,420180,657.0900268554688
1756735190.2471159,420469,655.193359375
1756735190.4692094,420774,655.6500244140625
1756735190.7362602,421155,655.3633422851562
1756735190.9216542,421422,656.8733520507812
1756735191.1364458,421748,650.1166381835938
1756735191.4108887,422170,646.4366455078125
1756735191.6965084,422568,648.719970703125
1756735192.2761075,423281,630.913330078125
1756735192.5401106,423605,627.6233520507812
1756735192.7492776,423862,633.6400146484375
1756735193.0353723,424223,636.3133544921875
1756735193.1910808,424455,638.0966796875
1756735193.3710234,424698,642.3033447265625
1756735193.5050938,424904,641.9033203125
1756735193.8524756,425412,625.6266479492188
1756735194.0678303,425728,622.72998046875
1756735195.2025065,427224,551.4266967773438
1756735195.5328603,427638,551.6166381835938
1756735195.9024074,428077,538.010009765625
1756735196.0951724,428318,558.6533203125
1756735196.39964,428714,557.530029296875
1756735196.5665967,428939,560.0466918945312
1756735196.8213992,429297,553.6699829101562
1756735196.964701,429508,552.7000122070312
1756735197.1780882,429773,556.586669921875
1756735197.3284986,429984,565.183349609375
1756735197.5261085,430270,564.7766723632812
1756735197.7710812,430601,565.0466918945312
1756735198.0362122,430922,562.1766967773438
1756735198.2259195,431110,569.4366455078125
1756735198.413024,431311,576.8833618164062
1756735198.7296958,431729,573.5800170898438
1756735198.8669288,431913,601.1199951171875
1756735199.0174315,432126,605.3966674804688
1756735199.1997876,432364,599.433349609375
1756735199.4028518,432636,602.9033203125
1756735199.5710428,432875,605.0499877929688
1756735199.7890525,433165,602.7233276367188
1756735200.071466,433547,601.086669921875
1756735200.5832543,434287,590.106689453125
1756735200.8363934,434647,587.0966796875
1756735201.1045547,434946,660.7466430664062
1756735201.3785355,435285,668.9033203125
1756735201.6560535,435577,681.0966796875
1756735204.335341,439423,499.1400146484375
1756735204.5435162,439669,506.72332763671875
1756735204.7128882,439871,504.5033264160156
1756735204.951,440159,514.7633056640625
1756735205.1711895,440399,514.1099853515625
1756735205.5395126,440955,498.99334716796875
1756735205.7317195,441239,496.1233215332031
1756735205.900605,441471,501.11334228515625
1756735206.2855883,442010,490.85333251953125
1756735206.412944,442187,497.45001220703125
1756735206.5113716,442321,497.586669921875
1756735206.656058,442522,494.6400146484375
1756735207.530591,443664,465.1199951171875
1756735207.7255263,443900,467.3566589355469
1756735207.8926685,444088,465.5033264160156
1756735208.027069,444250,467.25665283203125
1756735208.3006203,444623,467.52667236328125
1756735209.0775366,445785,424.1766662597656
1756735209.2179418,445989,426.9533386230469
1756735209.437962,446302,423.3399963378906
1756735209.6396341,446592,451.6666564941406
1756735209.822415,446836,456.98333740234375
1756735209.9902427,447024,458.8333435058594
1756735210.2798743,447369,454.90667724609375
1756735210.476904,447623,453.25
1756735210.687842,447896,633.9466552734375
1756735210.9852118,448254,629.1699829101562
1756735211.142018,448437,629.9500122070312
1756735211.2687993,448598,625.943359375
1756735211.491387,448824,627.1599731445312
1756735211.654236,449027,641.7933349609375
1756735211.9573567,449407,638.643310546875
1756735212.1135232,449615,637.1199951171875
1756735212.270314,449804,656.0166625976562
1756735212.501445,450073,652.5033569335938
1756735212.7044199,450327,654.0366821289062
1756735213.1442022,450779,651.1466674804688
1756735213.4386196,451057,686.9666748046875
1756735213.5894916,451226,679.4600219726562
1756735214.3865356,452141,650.1400146484375
1756735214.541202,452315,653.5433349609375
1756735214.8085518,452672,652.0999755859375
1756735215.5153997,453591,662.1766967773438
1756735215.7315984,453857,659.8300170898438
1756735215.9048636,454081,669.3099975585938
1756735216.1566691,454353,667.3300170898438
1756735216.4675212,454687,663.22998046875
1756735216.6671944,454902,660.6366577148438
1756735218.1860669,456592,596.7733154296875
1756735218.4140482,456867,597.17333984375
1756735218.5854673,457078,595.1866455078125
1756735218.8513901,457420,598.7666625976562
1756735219.2563965,457834,591.4000244140625
1756735219.4603994,458047,595.2166748046875
1756735219.6930313,458291,597.47998046875
1756735219.9418204,458572,591.6766967773438
1756735220.3184621,458948,589.6599731445312
1756735220.444522,459089,591.1900024414062
1756735220.626211,459314,590.17333984375
1756735220.876251,459625,589.4199829101562
1756735221.3564951,460285,570.2466430664062
1756735221.5679185,460580,569.9099731445312
1756735221.7467039,460757,580.7899780273438
1756735221.9458797,460946,585.893310546875
1756735222.1157253,461124,615.6666870117188
1756735222.4927297,461482,606.7899780273438
1756735222.7759333,461763,609.1266479492188
1756735223.2575674,461943,638.4266967773438
1756735223.7214737,462380,631.010009765625
1756735223.908872,462578,626.9199829101562
1756735224.07386,462755,633.5499877929688
1756735224.4587705,463099,633.7066650390625
1756735224.7061565,463363,634.8400268554688
1756735224.9171896,463600,699.066650390625
1756735225.3284583,464044,693.2233276367188
1756735225.581526,464280,691.9400024414062
1756735226.1938121,464849,677.719970703125
1756735226.448071,465119,688.82666015625
1756735226.7242944,465373,684.913330078125
1756735226.983101,465680,684.6966552734375
1756735227.2591803,465993,690.969970703125
1756735227.4840782,466242,692.7100219726562
1756735227.7200444,466518,691.5333251953125
1756735227.8743727,466704,692.739990234375
1756735228.079817,466953,692.6599731445312
1756735228.2977781,467190,713.163330078125
1756735228.7443883,467612,712.3499755859375
1756735229.0156903,467891,706.6400146484375
1756735229.597305,468451,687.643310546875
1756735229.877794,468706,689.760009765625
1756735230.009985,468844,697.5266723632812
1756735230.3132718,469195,693.5133056640625
1756735230.5736723,469501,691.0800170898438
1756735230.8997827,469908,690.57666015625
1756735231.140832,470200,686.0433349609375
1756735231.3305755,470393,683.7433471679688
1756735231.428985,470510,687.7233276367188
1756735231.6759179,470801,686.2999877929688
1756735231.802243,470947,690.816650390625
1756735232.021788,471135,696.7133178710938
1756735232.4110477,471523,692.8666381835938
1756735232.6422498,471729,705.3499755859375
1756735232.930736,471920,702.6766967773438
1756735233.319015,472229,700.9866943359375
1756735233.5612793,472480,698.6799926757812
1756735234.583326,473517,659.9500122070312
1756735234.7169154,473640,662.4600219726562
1756735234.9217746,473834,668.280029296875
1756735235.1635318,474070,663.4266967773438
1756735235.41724,474328,664.739990234375
1756735235.6690698,474584,669.663330078125
1756735235.9512017,474859,670.5
1756735236.3404593,475183,666.4466552734375
1756735236.507936,475357,680.5633544921875
1756735236.7894464,475698,678.1133422851562
1756735237.0010984,475957,676.3766479492188
1756735237.1698093,476169,684.4033203125
1756735239.579232,478072,571.1500244140625
1756735239.8526673,478270,579.5999755859375
1756735240.023399,478423,584.4933471679688
1756735240.3952813,478780,576.030029296875
1756735240.5492954,478939,578.82666015625
1756735240.7755327,479204,576.4833374023438
1756735241.0521042,479553,566.816650390625
1756735241.7910893,480284,542.4266967773438
1756735242.0750563,480557,553.1666870117188
1756735243.5581167,482127,491.1533203125
1756735243.7632737,482384,488.9766540527344
1756735243.8678777,482518,488.3166809082031
1756735244.135799,482877,482.5400085449219
1756735244.572159,483441,505.8733215332031
1756735244.910451,483851,495.82000732421875
1756735245.0663776,483996,492.5633239746094
1756735245.2954195,484252,499.19000244140625
1756735245.5453637,484504,501.1700134277344
1756735246.2338078,485145,474.7033386230469
1756735246.528499,485465,477.42999267578125
1756735246.8517563,485850,477.7133483886719
1756735247.0928938,486094,480.6266784667969
1756735247.495067,486424,479.4800109863281
1756735247.7400146,486641,480.8399963378906
1756735247.9425182,486833,474.61334228515625
1756735248.3590875,487085,591.3033447265625
1756735248.557575,487271,591.4199829101562
1756735250.0441344,488845,518.943359375
1756735250.2998137,489122,524.7566528320312
1756735250.54471,489374,520.2366943359375
1756735250.8456316,489667,526.2066650390625
1756735251.0625117,489869,534.106689453125
1756735251.3991516,490116,561.32666015625
1756735251.732823,490415,557.3433227539062
1756735252.157429,490765,619.4033203125
1756735252.444233,491057,619.07666015625
1756735252.6197822,491191,622.106689453125
1756735252.8663018,491417,622.280029296875
1756735253.2110236,491839,626.8533325195312
1756735253.4769144,492132,636.7033081054688
1756735253.9176226,492535,627.4033203125
1756735254.1405804,492796,619.1500244140625
1756735254.419242,493122,619.066650390625
1756735254.6369169,493324,641.6099853515625
1756735255.0240283,493697,646.9666748046875
1756735255.3297527,493989,652.7166748046875
1756735255.6079674,494230,652.9033203125
1756735256.0068548,494458,654.6466674804688
1756735256.2221596,494667,658.1900024414062
1756735256.375987,494810,665.6766967773438
1756735256.7887797,495211,659.47998046875
1756735257.0076182,495406,661.5599975585938
1756735257.2508235,495691,731.433349609375
1756735257.4595625,495915,737.72998046875
1756735257.674817,496136,742.5900268554688
1756735258.0135415,496416,736.3400268554688
1756735258.2419283,496621,738.086669921875
1756735258.4734828,496826,733.2233276367188
1756735258.693667,497012,735.0900268554688
1756735258.973428,497226,735.2433471679688
1756735259.1677434,497438,734.7466430664062
1756735259.5977097,497861,728.7633056640625
1756735259.8269036,498095,737.3666381835938
1756735260.1783597,498517,741.530029296875
